2.4865867 -42.4928282 26.1705547 -28.3446271 -19.7251417 -5.0639132 6.1177043 12.5179418 -15.2516660 1.3297518 20.7812911 12.1609745 16.3916709 -19.6342206 -14.6569701 2.4633081 31.9928861 5.5485874 -18.6226141 -2.5672611 7.5956193 9.0868987 -3.3012293 8.5010457 3.4095217 5.2020840 21.7436885 -3.4451732 -13.0512704 -18.8061803 -1.0289893 -26.8751447 40.6631123 -8.0633956 8.6064705 24.2702488 7.7995415 13.3128716 -2.0416554 15.9575165
11.8938954 -15.9500112 18.8093617 -11.5373797 -9.6114686 2.7699695 4.4619466 19.4515340 -4.5549018 -3.9494504 15.0656817 10.2411056 7.7854007 -3.8802112 -3.5993450 -4.5303495 12.5659630 -0.1110611 -9.5078289 2.5270329 12.2218782 2.2691911 -6.5611574 -5.6131368 -6.0468528 -2.4435319 13.6195194 -1.5745460 -2.9715009 1.4447597 2.5675883 -13.9265942 17.8505228 -13.5391872 8.8739107 10.7723577 -3.1221954 3.6242099 1.2586322 4.0826975
-5.9985498 -29.3060128 28.0609184 -32.4662655 -14.6919682 -3.5172900 10.3754864 19.9694073 -6.8516572 -3.7118589 22.0429619 12.2014016 16.4560170 -10.9383354 -5.9081515 2.7300578 15.1085462 12.6439253 -20.1293778 -5.6986233 19.3071040 5.3214044 2.9125331 13.7251885 1.1355639 -3.2620058 14.0682990 8.1306065 -6.5996594 -15.4937870 -6.0519164 -22.7568656 34.6332415 -17.5512635 7.2084242 7.2516353 -13.2230309 6.3518834 -0.3246511 15.1788393
6.2176271 -32.5180987 23.7880697 -22.8924984 -20.0196465 -4.9060588 3.6564328 13.8907608 -11.8803417 -2.1063953 17.6035757 11.8484764 12.7734975 -9.9124207 -11.4472970 5.1860548 23.8422373 3.9399481 -15.7735964 -1.6353960 9.0358794 6.5023742 -2.7447103 5.3254737 3.5943369 -0.7972315 17.6946146 -0.6332134 -13.4103385 -10.1278458 0.5457898 -21.1750938 32.0352850 -10.4861387 8.0266537 19.0011777 4.4457617 6.4237037 -2.8763759 10.0158826
-8.5393791 -27.8077662 21.2187398 -23.1902692 -5.7453370 0.7872733 9.7217290 4.0971236 -5.2909662 -7.6051783 16.9427970 5.6517015 18.5871782 -13.1923443 -2.9897728 -0.8882910 16.7349784 9.3102074 -13.2645378 -10.5254219 12.1650822 8.8502064 -8.0317423 16.8614776 4.0047663 0.9659494 8.0800854 1.4399140 -0.1272545 -15.8520373 -8.4588453 -23.0404857 26.6085679 2.4746757 8.7376367 8.0644345 -15.4120438 6.6419896 7.5654074 18.0339398
2.9780166 -35.3564032 27.2412742 -20.7774207 -23.0839619 2.8432239 16.3319169 13.1469136 -8.0254595 -7.9372453 21.8218639 11.7844358 17.7337432 -16.7091592 -5.6161599 3.4909009 23.4256201 6.0824059 -17.3704750 -9.9037603 9.6870093 7.6470403 -10.7577220 20.1992738 4.2678756 4.5916086 9.8548751 -4.1117745 -18.4189390 -15.4440053 0.3725948 -30.5044713 35.0258299 -5.7560769 9.7909635 15.1609439 0.1600773 7.1501920 3.2987615 10.8009708
15.2563356 -17.3371491 12.8269440 -8.9793325 -5.6915348 1.6742432 -0.7651487 15.4628789 -5.9067353 -4.4616536 16.5727094 12.5424876 14.2166492 -5.5672980 -12.5361813 -10.0652336 27.7998029 13.4562780 -5.3655045 -7.9503099 8.3148186 -5.3474729 -9.9457843 -10.3562807 1.8877078 -10.3073465 12.1638294 -4.8377658 -0.5159641 1.6203289 2.0184922 -16.5063017 20.6692824 -9.3873848 12.8578990 18.9700557 2.8786467 -0.2919606 2.1045648 20.3601394
-15.3916004 -48.4664113 32.4962345 -49.1434022 -17.7159761 -10.0583915 0.0709159 13.6334244 -11.7658109 6.6090558 20.7391100 8.3189623 22.4335380 -28.4660111 -22.1361299 6.2350863 35.1436890 4.5157560 -25.2958086 -5.4299161 18.9889561 13.8637886 -6.8105673 17.4654915 13.7334782 8.7285090 33.3360289 2.0379012 -9.1584117 -32.5931443 -2.4634297 -27.8731102 43.7108461 -13.6944529 12.5032579 15.2803809 -9.6712542 8.0295722 2.8048492 29.9905578
-0.1477066 -18.7016697 15.3739236 -22.2781562 -18.7523622 -2.1981812 7.4546922 16.9346153 -0.4633950 -4.1294341 16.6102678 11.3745249 12.2051419 0.0245533 -3.4987269 10.0348114 6.5576186 7.1424036 -10.4831618 -6.5507630 15.5947125 5.6675726 1.8376099 12.2458698 4.9190734 -3.7268271 8.3242849 9.7290504 -12.0947693 -11.9175810 -4.0591447 -16.0745502 24.2483440 -19.3843321 2.7061796 2.5397419 -11.3484064 -0.2403438 -3.1997237 11.7317970
-6.7678455 -34.6004005 19.2846336 -34.3830594 -27.1610808 -10.8682110 -12.2337355 3.0496947 -10.7717924 2.3819304 -0.5790901 -6.7223690 28.3858320 -3.4216517 -9.4131945 5.8961661 37.8271593 -13.8734575 -4.4856684 -6.0911102 9.7140120 19.7067902 -31.6288343 -12.0934429 16.6109340 -1.6960180 28.2454654 -6.1669889 -0.9427062 -14.0249391 12.5896289 -25.0332183 35.0445117 4.0980373 17.6915074 29.5849542 -6.3975017 -1.3516507 6.4916028 28.4013841
12.0104897 -18.2817741 19.8209752 -7.5325433 -15.5645348 8.7991825 19.8442475 24.7175710 -6.9232383 -13.2160167 21.8591095 18.6155887 10.9886445 -7.9880368 3.7908435 -2.3241825 13.5123206 10.9987831 -9.9933045 -12.3873863 9.9039664 7.2141748 -5.2020722 8.1200504 -4.5656731 -5.8372972 1.2234745 -4.0092191 -10.3171873 -5.7081768 -1.2223021 -27.9668111 29.0460316 -12.0630919 5.9228368 12.0378026 -2.4869603 8.2240338 -2.9202377 11.2491883
-8.8001806 -41.9005235 28.4923151 -33.5201102 -28.2532731 -5.8041092 3.4762130 18.5806538 -1.9285552 3.4483201 19.0647356 6.0080745 24.8830943 -36.6404771 -24.3780892 0.4872798 29.8430688 8.3311058 -22.0257162 3.4259302 15.8970580 -4.1325887 -11.9414924 17.1288678 17.6609520 11.3056747 23.5639834 -1.2764395 -23.6507739 -19.8455956 6.2522736 -28.2904304 36.4087600 -13.3265036 15.5437156 15.3244836 -1.4821585 -5.2999958 8.8632580 8.5831101
23.7672817 -16.2495358 9.8345634 -1.7389329 -15.3865464 5.9215574 10.3987518 18.5608079 -11.9982900 -5.3613458 14.8839241 19.9904939 3.2914388 0.1514231 -4.4662485 -1.9876164 20.1938544 4.9864414 -5.5468465 -6.3425753 -0.7315176 2.5982720 -2.5851953 -6.3713390 -4.8734278 -5.2416287 5.6325921 -6.4213888 -11.7911132 -0.3975966 3.2639955 -18.7945146 20.9020985 -12.8009863 6.7697299 20.4370973 18.7526332 6.5463742 -8.9076026 7.4983224
5.2417575 -11.4632315 12.7720336 -10.8584956 -5.3454254 -0.3957173 -7.0254763 8.2872364 -1.9182830 1.2956964 6.7061665 3.2617281 5.2876695 -9.6275770 -8.6307169 -3.0622399 14.8627092 0.2094456 -4.9124235 2.9956009 7.5824238 -1.0036551 -9.7080810 -8.2347077 1.1952528 -1.1178529 12.3909994 -6.5780281 -5.8121968 -1.1140304 7.0878629 -4.8681599 6.4703183 -7.4971166 10.8241617 6.7576247 1.2255640 -1.9923328 5.5214243 2.4056854
-4.5941914 -35.3712170 18.7228340 -18.0603382 -16.6088932 -1.7181374 9.6550895 2.3046182 -4.2622843 4.7132219 22.9268112 10.2423312 8.9760617 -25.8943755 -19.9813917 6.3101073 15.0024506 10.7994349 -20.5362145 0.6506634 7.4193009 -8.1822368 4.4235722 27.4002612 5.8000421 13.9300395 17.9952130 2.3752272 -19.5950149 -16.6814687 -8.4516703 -18.7425746 25.0683900 -7.8613865 5.0944797 11.2474834 4.9693535 0.3573093 2.2885030 -1.8331380
-1.5995573 -31.8055709 22.7093596 -21.3556737 6.5815859 -0.3987677 10.1334431 11.7649774 -17.7743356 -0.8172739 23.1951066 14.4952681 9.4393504 -21.4323869 -13.5154597 -12.1076095 26.6093027 14.6180785 -19.3769892 -4.7283546 8.6624536 5.2975575 4.7571625 8.3559736 -11.1169371 5.3078317 19.8510589 -2.5494007 7.7786768 -17.9708423 -10.5813163 -20.5494544 29.1344916 -0.5869947 6.4497012 18.3598136 1.0868705 20.4121494 -0.5519711 19.2645387
-4.5466972 -29.1170214 26.5999811 -30.8983772 -21.1969152 -2.7043168 -0.8303771 20.6558018 -3.0805781 -6.9993209 14.0881889 3.8545092 35.4392848 -13.9975325 -7.5082899 -7.5098792 27.3789020 5.2747640 -10.5297291 -5.8674072 18.6283231 3.8870784 -22.9819624 -1.4863344 12.4909590 -6.9321463 18.8189645 -1.1760933 -6.9062811 -7.9357016 7.8226572 -28.6734445 35.2787478 -8.4401796 20.1207604 19.4793583 -17.1591262 -6.7658339 16.1585829 17.3334015
-0.5317014 -39.4704116 20.6725945 -28.9917897 -9.7882325 -4.8517290 -5.2773752 1.1361890 -15.5160567 5.7905528 14.0329488 6.9334717 10.7432113 -21.4996483 -25.3687659 0.4264962 35.7267218 -2.1521231 -17.4430662 1.4361581 4.1037917 6.4774062 -9.8107467 5.2249749 4.0961060 10.7738180 27.7454523 -8.3544003 -5.5572798 -19.6217936 -1.5377538 -17.4119621 26.1581336 -2.1768146 14.9858517 23.9084261 7.4179790 5.0712522 1.9939436 15.7139310
-1.5639306 -42.5147128 17.9742299 -29.5349442 -27.6822491 -6.5338934 0.9370977 -0.3948492 -16.0817170 3.8326644 15.7636556 5.7531975 23.5402961 -15.0916916 -15.6859522 10.1510407 34.7046793 3.1716806 -16.7173441 -11.9188162 4.8581966 7.4139399 -13.7720785 10.1199702 14.7315057 7.6881254 28.5727856 -5.3482272 -17.0965922 -20.3919676 -0.7698205 -29.5560390 35.5075318 -0.9477329 9.8419867 29.6930450 6.8729028 2.1787969 1.6806432 17.9832088
0.8446882 -24.3649165 23.5553864 -18.3597805 -17.0753289 3.2719122 15.0753042 15.8763024 -7.7457155 -7.9553405 18.6216982 12.0214426 16.1482129 -14.1322789 -1.0513554 -0.2391582 17.6500845 9.7970983 -14.7316322 -11.9223117 10.4969177 10.0886326 -8.5023404 13.6076696 3.3779839 -0.3891756 5.3530507 -5.2331210 -13.8888018 -15.5148555 0.2969604 -26.6508082 31.2076910 -6.9748546 8.2181712 10.7150022 -3.2719532 6.7106306 3.3497224 14.4492221
8.5291595 -25.4780634 17.1652484 -10.7759729 -11.8824738 2.7934431 10.8336075 10.6259685 -1.7051370 -4.2333044 25.5910194 15.1052051 11.1882154 -13.3485039 -14.4962653 -2.9482175 18.5206804 15.1635392 -13.4540594 -5.7266543 9.1548328 -6.9905270 -1.7943505 13.4428520 1.1662157 1.3508698 9.2606957 0.4382615 -14.3969837 -7.3293825 -7.6485803 -20.1182724 23.9953853 -10.1616030 10.0525802 14.8940986 -0.2329001 -1.7082100 1.9300042 7.6323682
-17.8271178 -45.4372937 27.8605559 -44.0146636 -27.0476966 -7.9763591 6.1103735 7.8240396 -8.1179069 0.3724312 15.7593041 -0.7696190 29.6696016 -18.6213306 -11.7293682 6.2948814 30.1138689 -0.2826139 -19.4132238 -9.7177403 17.2050090 14.9798847 -16.9672574 19.3171116 16.2062987 4.8147344 22.0355895 3.6259366 -8.1922707 -26.6063065 0.1160305 -33.9358364 43.5196585 -2.6138604 14.5567990 16.6845652 -14.8702547 1.7956853 8.5251813 26.6841021
-25.5311359 -43.8424215 28.9105934 -48.2086214 -13.2386608 -9.8360106 1.1704573 8.9718594 -13.2983810 10.6250340 17.6890154 0.4633608 28.2834448 -25.8796692 -10.7912450 3.3117569 26.9599499 1.4851095 -27.2556122 -6.8714740 21.7019642 16.7209424 -10.4642106 17.1366165 9.2631660 11.9900031 38.3963130 4.4697664 1.8657571 -33.0434450 -4.8041609 -29.2048092 40.2501128 -3.5582218 8.4253783 12.7219998 -19.5222832 12.4917294 7.0804747 30.0120752
0.9535310 -30.8172433 18.1051768 -23.8451847 -30.1410743 -7.7431214 -7.9862250 3.4180153 -6.2839658 1.3490637 4.1493475 -2.0968493 20.9518317 -2.4310076 -12.6643320 4.5591129 26.2330519 -10.3258000 -7.9000370 5.6543872 4.2688290 4.0021043 -20.9897951 -3.3943801 15.6915177 0.1634546 20.8720559 -1.4641937 -15.5510176 -4.3692238 13.8101469 -18.4690571 24.2451167 -0.7077965 15.2700613 23.9976955 3.8947777 -7.1748698 9.4419504 1.0781689
0.3957822 -23.0061074 20.8275529 -29.7537378 -15.9263887 -1.6610010 -2.4125069 14.9194792 -6.0464238 -8.3473784 11.5741654 3.6641866 31.4018136 1.0699924 -6.9579475 -4.1256624 25.7001901 2.4036830 -7.7929660 -7.9704981 17.5293489 9.3912315 -20.8246377 -8.6038731 7.9938349 -11.8366146 15.6047427 2.1262791 4.2821121 -6.8606340 4.3153763 -23.0391982 31.2697322 -6.3146595 17.2530959 21.8769456 -20.4565185 -1.9142342 10.2266769 22.6497885
0.3776139 -38.9901781 26.5830788 -27.3626677 -3.4375677 -2.8429394 4.2022311 7.0292149 -16.9530493 1.7116835 27.8153741 14.4665612 18.3822866 -28.4803517 -20.9726345 -8.2401356 36.8957058 18.6504772 -22.8171499 -9.9938414 10.4220306 0.7174131 -1.8020980 11.4751830 1.2248469 3.4202557 24.8012249 -9.0950506 -6.2201932 -19.8666216 -10.9015740 -24.7706381 37.1278061 -5.6116939 13.0632652 27.0956985 2.4918087 9.3066498 4.5657455 22.3805077
-5.3812633 -38.8162129 23.5150462 -24.0568027 -3.5321844 0.6512304 1.8576956 2.6752253 -11.7879376 -2.9557623 21.0310527 5.1247235 23.7543037 -24.9907952 -16.6345760 -13.7117025 29.1957325 7.1009172 -18.9939091 -1.0888115 10.2637660 1.3479475 -13.1818158 11.4554299 1.1432585 8.1710616 24.3351968 -6.0830879 3.4389422 -13.2978049 -4.9904657 -24.6400612 29.8664422 7.0197747 15.1407019 26.9589521 -7.1052968 5.1606711 15.0218030 12.1742201
-8.2483834 -33.2793245 19.2778132 -34.6458070 -37.3752130 -12.2847519 -5.9524124 7.4691882 -12.3540026 6.2447669 2.3871407 -1.8590666 23.0114302 -4.0895758 -5.1306530 15.0045321 23.4721346 -9.6026061 -11.3986093 -0.8324965 7.4803575 14.1807309 -14.9098500 0.6818855 18.5109565 1.3286552 27.3889344 0.8600499 -18.6882221 -14.8299097 10.2129456 -24.4057056 32.6511594 -5.1931182 7.5670754 19.6731854 2.8045692 0.7236245 1.6292451 9.6300670
2.0406324 -27.7950117 21.7967977 -17.9968553 -1.8640876 1.2271146 9.9257023 8.3855615 -3.6951013 -2.4751647 30.9460737 17.4260191 4.9471013 -16.9930426 -18.5210361 -1.0584173 10.0514976 18.0610618 -19.6684494 -0.6581208 13.4500978 -7.6001830 11.9997048 24.8376319 -6.9648204 6.4524848 11.7080642 5.5873949 -9.0175562 -13.0600135 -18.1768595 -11.6372207 20.7321762 -15.8347544 4.8945276 7.8788248 -6.6090356 3.8509712 0.7445603 2.8961800
17.9804305 -23.4976084 16.4218997 -11.8965978 -1.1015151 2.9336007 4.4683509 18.3795621 -5.2113060 -6.5076410 27.9517972 22.9743988 9.2854913 -10.9261062 -21.6408691 -9.0203291 28.7213809 23.0068909 -12.6228012 -8.2106331 10.1411474 -7.6424152 2.5045946 -0.2236713 -0.0366256 -6.0189598 10.0402270 -1.1610046 -6.4203995 -5.7960617 -4.6698016 -15.2114887 22.7045563 -17.5737165 10.0311213 15.7894578 1.2993313 1.3100282 0.0883132 19.5176904
-11.6460870 -35.3263711 24.9546257 -35.7527526 -20.9078838 -5.3483560 0.8121540 12.2972839 -4.8410154 0.6217230 17.8387147 0.8828604 33.6474870 -18.1229550 -9.8832904 -0.9928346 22.9264876 8.3441161 -16.7341775 -7.9857208 20.6991882 1.1217778 -17.5715695 9.0512876 13.7696479 1.7808346 27.1569991 5.5017494 -5.5804019 -15.1529286 0.0533039 -31.3056620 35.2063116 -4.1066379 11.8534234 17.8878620 -18.8398154 -1.5137020 13.6368704 17.7521488
